"","days","id","value","cluster"
"208",27,"10",1.02777421948754,1
"209",28,"10",1.02847768449675,1
"210",29,"10",1.02940720559155,1
"211",30,"10",1.03025383945497,1
"212",31,"10",1.03105768413076,1
"213",32,"10",1.03167906925174,1
"214",33,"10",1.03232602023955,1
"215",34,"10",1.03308546104139,1
"216",35,"10",1.03374990446439,1
"217",36,"10",1.03454971242437,1
"218",37,"10",1.0351853606079,1
"219",38,"10",1.03576745502829,1
"220",39,"10",1.03630245443086,1
"221",40,"10",1.03682238342772,1
"222",41,"10",1.03747175644502,1
"223",42,"10",1.03799706772963,1
"224",43,"10",1.03847662956835,1
"225",44,"10",1.0386232969096,1
"226",45,"10",1.038749242443,1
"227",46,"10",1.03902212443203,1
"228",47,"10",1.03946293379894,1
"229",48,"10",1.03998447748212,1
"230",49,"10",1.04046000260503,1
"231",50,"10",1.04109457433101,1
"232",51,"10",1.04203432177254,1
"233",52,"10",1.04268181098912,1
"234",53,"10",1.04314630242214,1
"235",54,"10",1.04365735064421,1
"236",55,"10",1.0452147156053,1
"237",56,"10",1.05001329425075,1
"238",57,"10",1.05154509334502,1
"239",58,"10",1.05238715226384,1
"240",59,"10",1.05313448291823,1
"241",60,"10",1.0537367609177,1
"242",61,"10",1.05537566753824,1
"243",62,"10",1.05812628569399,1
"244",63,"10",1.05963117334949,1
"245",64,"10",1.06099854355293,1
"246",65,"10",1.06266355426907,1
"247",66,"10",1.06410600738665,1
"248",67,"10",1.06760960759893,1
"249",68,"10",1.07122327559574,1
"250",69,"10",1.07434661717832,1
"251",70,"10",1.07679824924944,1
"252",71,"10",1.07863011088589,1
"253",72,"10",1.08235007906581,1
"254",73,"10",1.08690833856312,1
"255",74,"10",1.08931422118834,1
"256",75,"10",1.09195315687324,1
"257",76,"10",1.09436226887111,1
"258",77,"10",1.09628805142884,1
"259",78,"10",1.0979936984175,1
"260",79,"10",1.10051260908552,1
"261",80,"10",1.10334369244316,1
"262",81,"10",1.105175823194,1
"263",82,"10",1.10679131686282,1
"264",83,"10",1.10986379582614,1
"265",84,"10",1.1132223433835,1
"266",85,"10",1.11538306280161,1
"267",86,"10",1.117298888127,1
"268",87,"10",1.1191361320512,1
"269",88,"10",1.12090582826412,1
"270",89,"10",1.12249844720998,1
"271",90,"10",1.12412981862767,1
"272",91,"10",1.12681800224549,1
"273",92,"10",1.13060551813669,1
"274",93,"10",1.13271295290606,1
"275",94,"10",1.13488013106947,1
"276",95,"10",1.13670445750307,1
"277",96,"10",1.13831645268485,1
"278",97,"10",1.14010848539193,1
"279",98,"10",1.14266695587493,1
"280",99,"10",1.14541891960261,1
"281",100,"10",1.14723409614704,1
"282",101,"10",1.14892305804367,1
"283",102,"10",1.15033725415055,1
"284",103,"10",1.15171781095898,1
"285",104,"10",1.15305369477907,1
"286",105,"10",1.15459491287691,1
"287",106,"10",1.1561544307531,1
"288",107,"10",1.15917523975401,1
"289",108,"10",1.1636231623524,1
"290",109,"10",1.16594319748798,1
"291",110,"10",1.17122537468796,1
"292",111,"10",1.17974499797088,1
"293",112,"10",1.1845877113759,1
"294",113,"10",1.18796724985549,1
"295",114,"10",1.19126901427706,1
"296",115,"10",1.19445425216879,1
"297",116,"10",1.19709883925582,1
"298",117,"10",1.19892020543116,1
"299",118,"10",1.20061212758605,1
"300",119,"10",1.19802593832114,1
"301",120,"10",1.20255890106602,1
"302",121,"10",1.20891053884236,1
"303",122,"10",1.21112992519696,1
"304",123,"10",1.21263562019564,1
"305",124,"10",1.21420993936315,1
"306",125,"10",1.21586687664765,1
"307",126,"10",1.21743043123966,1
"308",127,"10",1.21896599793535,1
"309",128,"10",1.22041652448457,1
"310",129,"10",1.22246690700376,1
"311",130,"10",1.22522828973501,1
"312",131,"10",1.22708706281022,1
"313",132,"10",1.22852494098321,1
"314",133,"10",1.23009280140542,1
"315",134,"10",1.23129520448926,1
"316",135,"10",1.23246988879117,1
"317",136,"10",1.23352777744886,1
"318",137,"10",1.23484670706253,1
"319",138,"10",1.23763392477499,1
"320",139,"10",1.23975616083568,1
"321",140,"10",1.24102664985958,1
"322",141,"10",1.24201914372108,1
"323",142,"10",1.2447659942754,1
"324",143,"10",1.25599936704296,1
"325",144,"10",1.25946286921148,1
"326",145,"10",1.26188570604312,1
"327",146,"10",1.2636930782703,1
"328",147,"10",1.26498213618695,1
"329",148,"10",1.26624212974973,1
"330",149,"10",1.26755594619004,1
"331",150,"10",1.26877315056519,1
"332",151,"10",1.26984610962859,1
"333",152,"10",1.27095674470625,1
"334",153,"10",1.27198368520937,1
"335",154,"10",1.27427465599108,1
"336",155,"10",1.27705245469998,1
"337",156,"10",1.27882457294238,1
"338",157,"10",1.28038516727612,1
"339",158,"10",1.28160237165128,1
"340",159,"10",1.28259621108471,1
"341",160,"10",1.2838626633928,1
"342",161,"10",1.28488745098081,1
"343",162,"10",1.28593296037667,1
"344",163,"10",1.28684418169312,1
"345",164,"10",1.28763053393371,1
"346",165,"10",1.28812516617813,1
"347",166,"10",1.28850031163446,1
"348",167,"10",1.28880333443491,1
"349",168,"10",1.28905065055712,1
"350",169,"10",1.28952832859513,1
"351",170,"10",1.28996859973325,1
"352",171,"10",1.29039191666496,1
"353",172,"10",1.29093498949916,1
"354",173,"10",1.29149797679803,1
"355",174,"10",1.29173910328933,1
"356",175,"10",1.29216188199226,1
"357",176,"10",1.29272998246451,1
"358",177,"10",1.29338366131201,1
"359",178,"10",1.29394530303895,1
"360",179,"10",1.29456130587218,1
"361",0,"12",0.999453679107669,3
"362",1,"12",0.999311292331664,3
"363",2,"12",0.998072056123953,3
"364",3,"12",0.998390659158205,3
"365",4,"12",0.9985340557695,3
"366",5,"12",0.998668195557297,3
"367",6,"12",0.998683511392541,3
"368",7,"12",0.998702698263066,3
"369",8,"12",0.998695461110149,3
"370",9,"12",0.998667858945533,3
"371",10,"12",0.998656919063216,3
"372",11,"12",0.998686035980768,3
"373",12,"12",0.998758239204061,3
"374",13,"12",0.998782475251041,3
"375",14,"12",0.998817651180338,3
"376",15,"12",0.998709430498339,3
"377",16,"12",0.998679135439614,3
"378",17,"12",0.998612822922184,3
"379",18,"12",0.998603229486921,3
"380",19,"12",0.998565697275279,3
"381",20,"12",0.998533887463619,3
"382",21,"12",0.998489454710823,3
"383",22,"12",0.998448219769781,3
"384",23,"12",0.998432399016892,3
"385",24,"12",0.998396213252304,3
"386",25,"12",0.99838089741706,3
"387",26,"12",0.998340504005428,3
"388",27,"12",0.998329395817229,3
"389",28,"12",0.998266786029198,3
"390",29,"12",0.998226056005802,3
"391",30,"12",0.998194751111787,3
"392",31,"12",0.998147288853118,3
"393",32,"12",0.99811665718263,3
"394",33,"12",0.998073739182771,3
"395",34,"12",0.998021732665294,3
"396",35,"12",0.997996823394787,3
"397",36,"12",0.997940440924383,3
"398",37,"12",0.997902403795096,3
"399",38,"12",0.997822626807121,3
"400",39,"12",0.997786609348416,3
"401",40,"12",0.997767085866127,3
"402",41,"12",0.997722148195685,3
"403",42,"12",0.99767687391348,3
"404",43,"12",0.996779971869355,3
"405",44,"12",0.996876916057273,3
"406",45,"12",0.996702719469608,3
"407",46,"12",0.996598706434654,3
"408",47,"12",0.996507484646717,3
"409",48,"12",0.996360048694258,3
"410",49,"12",0.995452879991342,3
"411",50,"12",0.995369400273968,3
"412",51,"12",0.995282217827195,3
"413",52,"12",0.995289623285994,3
"414",53,"12",0.995252932603761,3
"415",54,"12",0.99522011295681,3
"416",55,"12",0.995202777450984,3
"417",56,"12",0.995160700980533,3
"418",57,"12",0.995139494439426,3
"419",58,"12",0.995116604839501,3
"420",59,"12",0.99510903107482,3
"421",60,"12",0.995104150204248,3
"422",61,"12",0.995038174298581,3
"423",62,"12",0.99500636448692,3
"424",63,"12",0.994933319734218,3
"425",64,"12",0.994910598440175,3
"426",65,"12",0.994907064016657,3
"427",66,"12",0.994866165687379,3
"428",67,"12",0.994878956934396,3
"429",68,"12",0.994871719781478,3
"430",69,"12",0.994843781005099,3
"431",70,"12",0.994066881054699,3
"432",71,"12",0.993926513949276,3
"433",72,"12",0.993857003620091,3
"434",73,"12",0.993763930467454,3
"435",74,"12",0.993723537055822,3
"436",75,"12",0.993682133808898,3
"437",76,"12",0.993631473738476,3
"438",77,"12",0.993593436609189,3
"439",78,"12",0.993533351409385,3
"440",79,"12",0.993513827927096,3
"441",80,"12",0.993492789691871,3
"442",81,"12",0.993458623597865,3
"443",82,"12",0.993406280468624,3
"444",83,"12",0.993357135151138,3
"445",84,"12",0.993302604045434,3
"446",85,"12",0.993268101339664,3
"447",86,"12",0.993229559292732,3
"448",87,"12",0.993209530892797,3
"449",88,"12",0.993216768045715,3
"450",89,"12",0.993162405245892,3
"451",90,"12",0.993160890492956,3
"452",91,"12",0.993121170304851,3
"453",92,"12",0.993112418398997,3
"454",93,"12",0.993105349551961,3
"455",94,"12",0.993055026093302,3
"456",95,"12",0.993053006422721,3
"457",0,"13",0.813582024976921,7
"458",1,"13",0.8567415416804,7
"459",2,"13",0.888679731255771,7
"460",3,"13",0.901258632201994,7
"461",4,"13",0.907836840876674,7
"462",5,"13",0.912264808526343,7
"463",6,"13",0.915107502096152,7
"464",7,"13",0.917573410256684,7
"465",8,"13",0.919927579973985,7
"466",9,"13",0.921751595425264,7
"467",10,"13",0.923069952187168,7
"468",11,"13",0.924418656917186,7
"469",12,"13",0.925620207185518,7
"470",13,"13",0.926634239591235,7
"471",14,"13",0.927678378629335,7
"472",15,"13",0.928718414960016,7
"473",16,"13",0.929638447098695,7
"474",17,"13",0.930558961908835,7
"475",18,"13",0.931173402678742,7
"476",19,"13",0.931819941100808,7
"477",20,"13",0.932240347943376,7
"478",21,"13",0.932741300586005,7
"479",22,"13",0.933343734903319,7
"480",23,"13",0.933875276849792,7
"481",24,"13",0.934269136762002,7
"482",25,"13",0.934696059669294,7
"483",26,"13",0.935067837362162,7
"484",27,"13",0.935363654633848,7
"485",28,"13",0.935727649249407,7
"486",29,"13",0.935984490800614,7
"487",30,"13",0.93649111483291,7
"488",31,"13",0.93666909993417,7
"489",32,"13",0.936677667352603,7
"490",33,"13",0.93811536463325,7
"491",34,"13",0.938787363974886,7
"492",35,"13",0.939311967519107,7
"493",36,"13",0.940156642575931,7
"494",37,"13",0.940580488452659,7
"495",38,"13",0.941236981973609,7
"496",39,"13",0.941444168698261,7
"497",40,"13",0.941948500041118,7
"498",41,"13",0.942286611399578,7
"499",42,"13",0.942806146893457,7
"500",43,"13",0.943111858930095,7
"501",44,"13",0.943390058693453,7
"502",45,"13",0.943832909758959,7
"503",46,"13",0.944218503922399,7
"504",47,"13",0.944589135270547,7
"505",48,"13",0.944911077135063,7
"506",49,"13",0.945274709747025,7
"507",50,"13",0.945627180581451,7
"508",51,"13",0.946036425646483,7
"509",52,"13",0.946482474410418,7
"510",53,"13",0.946946080348749,7
"511",54,"13",0.947360514131987,7
"512",55,"13",0.947653616376705,7
"513",56,"13",0.947817181668066,7
"514",57,"13",0.948051096324873,7
"515",58,"13",0.948415332276162,7
"516",59,"13",0.948977885864007,7
"517",60,"13",0.949551963232984,7
"518",61,"13",0.950393138921716,7
"519",62,"13",0.951283728101271,7
"520",63,"13",0.951795239182111,7
"521",64,"13",0.952539397907173,7
"522",65,"13",0.9530577267224,7
"523",66,"13",0.953522720341181,7
"524",67,"13",0.953938843474532,7
"525",68,"13",0.954305553117059,7
"526",69,"13",0.954678054817119,7
"527",70,"13",0.955284048836457,7
"528",71,"13",0.956894844169821,7
"529",72,"13",0.958140076205377,7
"530",73,"13",0.958669627132073,7
"531",74,"13",0.958982518906694,7
"532",75,"13",0.959477015818532,7
"533",76,"13",0.959887286560417,7
"534",77,"13",0.95988849323907,7
"535",78,"13",0.960068771029769,7
"536",79,"13",0.960290196562522,7
"537",80,"13",0.960518560497528,7
"538",81,"13",0.960908076366589,7
"539",82,"13",0.961364985238398,7
"540",83,"13",0.96177308395871,7
"541",84,"13",0.962177924646659,7
"542",85,"13",0.962793692763084,7
"543",86,"13",0.963139164861325,7
"544",87,"13",0.963539721840057,7
"545",88,"13",0.963928332700129,7
"546",89,"13",0.964203998438317,7
"547",90,"13",0.964584886555012,7
"548",91,"13",0.965057301247507,7
"549",92,"13",0.965825714213486,7
"550",93,"13",0.966307842669135,7
"551",94,"13",0.966657055471199,7
"552",95,"13",0.967122230091778,7
"553",96,"13",0.967474640592272,7
"554",97,"13",0.967658960756457,7
"555",98,"13",0.967879843283817,7
"556",99,"13",0.968165222785158,7
"557",100,"13",0.968468762800221,7
"558",101,"13",0.968707745507369,7
"559",102,"13",0.968941599830244,7
"560",103,"13",0.969088331954401,7
"561",104,"13",0.969330331358181,7
"562",105,"13",0.969845884812507,7
"563",106,"13",0.970096692970451,7
"564",107,"13",0.970193709934121,7
"565",108,"13",0.970751497141288,7
"566",109,"13",0.971181557413076,7
"567",110,"13",0.971379271710306,7
"568",111,"13",0.971665918224232,7
"569",112,"13",0.971936938249608,7
"570",113,"13",0.97220994929476,7
"571",114,"13",0.972480908986202,7
"572",115,"13",0.972676873599385,7
"573",116,"13",0.972929190105645,7
"574",117,"13",0.973099693799259,7
"575",118,"13",0.973215595283841,7
"576",119,"13",0.973414154256128,7
"577",120,"13",0.973579408897602,7
"578",0,"14",1.00322089034722,1
"579",1,"14",1.00563958670931,1
"580",2,"14",1.00795035472084,1
"581",3,"14",1.00943580124355,1
"582",4,"14",1.01068028120401,1
"583",5,"14",1.01188158982425,1
"584",6,"14",1.012780478801,1
"585",7,"14",1.01412429689636,1
"586",8,"14",1.01535754349788,1
"587",9,"14",1.02146496656754,1
"588",10,"14",1.02647922962946,1
"589",11,"14",1.02948360248975,1
"590",12,"14",1.03287827950756,1
"591",13,"14",1.03526900260328,1
"592",14,"14",1.03789033995008,1
"593",15,"14",1.03977313901238,1
"594",16,"14",1.04149404554885,1
"595",17,"14",1.04805785135799,1
"596",18,"14",1.05514610084605,1
"597",19,"14",1.05846302539907,1
"598",20,"14",1.06158744101661,1
"599",21,"14",1.06636007673045,1
"600",22,"14",1.07095430027297,1
"601",23,"14",1.07408047798603,1
"602",24,"14",1.07583728721871,1
"603",25,"14",1.077507533509,1
"604",26,"14",1.07907007171068,1
"605",27,"14",1.08136299850508,1
"606",28,"14",1.08407288115172,1
"607",29,"14",1.08602330062957,1
"608",30,"14",1.08792592326647,1
"609",31,"14",1.08962590491865,1
"610",32,"14",1.09119306862107,1
"611",33,"14",1.09290009865532,1
"612",34,"14",1.09440272560935,1
"613",35,"14",1.09591174015963,1
"614",36,"14",1.09737758336969,1
"615",37,"14",1.09878263428434,1
"616",38,"14",1.10012777395134,1
"617",39,"14",1.10146035868776,1
"618",40,"14",1.10266761438037,1
"619",41,"14",1.10241211053008,1
"620",42,"14",1.10433631883709,1
"621",43,"14",1.10699157652263,1
"622",44,"14",1.10899001310338,1
"623",45,"14",1.11393841784527,1
"624",46,"14",1.11660380758005,1
"625",47,"14",1.11898924438921,1
"626",48,"14",1.12122820700834,1
"627",49,"14",1.12297158026268,1
"628",50,"14",1.12444579342646,1
"629",51,"14",1.12577595528154,1
"630",52,"14",1.12691757291606,1
"631",53,"14",1.12790831112175,1
"632",54,"14",1.12912635964942,1
"633",55,"14",1.13081224453745,1
"634",56,"14",1.13221685492822,1
"635",57,"14",1.13315913550713,1
"636",58,"14",1.13399458904518,1
"637",59,"14",1.13467960367829,1
"638",60,"14",1.13536880328825,1
"639",61,"14",1.13648487053774,1
"640",62,"14",1.13760027700142,1
"641",63,"14",1.13826789094127,1
"642",64,"14",1.13926942198201,1
"643",65,"14",1.1402645654265,1
"644",66,"14",1.14139428891626,1
"645",67,"14",1.14277753389886,1
"646",68,"14",1.14372906547925,1
"647",69,"14",1.14457905630534,1
"648",70,"14",1.14574181908609,1
"649",71,"14",1.14687352493332,1
"650",72,"14",1.14798959218282,1
"651",73,"14",1.14913076929346,1
"652",74,"14",1.1500505831545,1
"653",75,"14",1.1509778859215,1
"654",76,"14",1.15209439369487,1
"655",77,"14",1.15314151895717,1
"656",78,"14",1.15542717710756,1
"657",79,"14",1.15830005358973,1
"658",80,"14",1.16003263400902,1
"659",81,"14",1.16272027019973,1
"660",82,"14",1.16561363104231,1
"661",83,"14",1.1675521563754,1
"662",84,"14",1.16937151999901,1
"663",85,"14",1.17061291629231,1
"664",86,"14",1.17189417999674,1
"665",87,"14",1.17298778052836,1
"666",88,"14",1.17419085124412,1
"667",89,"14",1.17557717989387,1
"668",90,"14",1.17658752141221,1
"669",91,"14",1.17747451624421,1
"670",92,"14",1.1783747267926,1
"671",93,"14",1.17919299989934,1
"672",94,"14",1.17987030536455,1
"673",95,"14",1.1809817471133,1
"674",96,"14",1.18205552407033,1
"675",97,"14",1.18303723153649,1
"676",98,"14",1.18378149663142,1
"677",99,"14",1.18457245725762,1
"678",100,"14",1.18534271326146,1
"679",101,"14",1.18629490562767,1
"680",102,"14",1.18722000577527,1
"681",103,"14",1.18824752772492,1
"682",104,"14",1.18902989813546,1
"683",105,"14",1.18985059412354,1
"684",106,"14",1.19069794180636,1
"685",107,"14",1.19149220636165,1
"686",108,"14",1.19245761444425,1
"687",109,"14",1.19369923099949,1
"688",110,"14",1.19475120202447,1
"689",111,"14",1.19591066087613,1
"690",112,"14",1.19702738891144,1
"691",113,"14",1.19795028643964,1
"692",114,"14",1.19888706047005,1
"693",115,"14",1.19966150145076,1
"694",116,"14",1.20053307794696,1
"695",117,"14",1.20149121738554,1
"696",118,"14",1.20251147069118,1
"697",119,"14",1.20358480712433,1
"698",120,"14",1.20443435742654,1
"699",121,"14",1.20521254286022,1
"700",122,"14",1.20606826049675,1
"701",123,"14",1.20707683991957,1
"702",124,"14",1.20810524291698,1
"703",125,"14",1.20896712788783,1
"704",126,"14",1.20977438789758,1
"705",127,"14",1.21072591947796,1
"706",128,"14",1.2116065267137,1
"707",129,"14",1.21236709119219,1
"708",130,"14",1.21316598124822,1
"709",131,"14",1.21397125890051,1
"710",132,"14",1.21466266112987,1
"711",133,"14",1.21516111389987,1
"712",134,"14",1.21573665834884,1
"713",135,"14",1.21636088068653,1
"714",136,"14",1.21702298807788,1
"715",137,"14",1.21779236303397,1
"716",138,"14",1.21872737496886,1
"717",139,"14",1.21925225917165,1
"718",140,"14",1.21999872688599,1
"719",141,"14",1.22066876370718,1
"720",142,"14",1.22125444020538,1
"721",143,"14",1.22197271439141,1
"722",144,"14",1.22269539381623,1
"723",145,"14",1.22379846561127,1
"724",146,"14",1.22495462053383,1
"725",147,"14",1.22572928177647,1
"726",148,"14",1.22633720473061,1
"727",149,"14",1.22699468662122,1
"728",150,"14",1.22734292074821,1
"729",151,"14",1.22799753923361,1
"730",152,"14",1.22867947019955,1
"731",153,"14",1.22926426565,1
"732",154,"14",1.22987240886607,1
"733",155,"14",1.23051006718209,1
"734",156,"14",1.23107261617661,1
"735",157,"14",1.23167921755911,1
"736",158,"14",1.23232766871018,1
"737",159,"14",1.23312523719458,1
"738",160,"14",1.23375210267554,1
"739",161,"14",1.23446729319441,1
"740",162,"14",1.23500341075614,1
"741",163,"14",1.23557873494317,1
"742",164,"14",1.23606507330648,1
"743",165,"14",1.23665295242408,1
"744",166,"14",1.23728510419161,1
"745",167,"14",1.23783333616003,1
"746",168,"14",1.23848200757305,1
"747",169,"14",1.23927869500968,1
"748",170,"14",1.2400941047112,1
"749",171,"14",1.24063286541621,1
"750",172,"14",1.24116722088242,1
"751",173,"14",1.24199848944362,1
"752",174,"14",1.24268680800582,1
"753",175,"14",1.24344561038879,1
"754",176,"14",1.24467709489479,1
"755",177,"14",1.24680284287681,1
"756",178,"14",1.24862066466684,1
"757",179,"14",1.2508730632643,1
"758",0,"15",1.00008152727537,3
"759",1,"15",1.00015452328352,3
"760",2,"15",1.00020949628347,3
"761",3,"15",1.0002452598076,3
"762",4,"15",1.00028893311588,3
"763",5,"15",1.00034271964821,3
"764",6,"15",1.00038396352279,3
"765",7,"15",1.00045814599857,3
"766",8,"15",1.00050944659873,3
"767",9,"15",1.00057639727185,3
"768",10,"15",1.00062713288742,3
"769",11,"15",1.00068690825633,3
"770",12,"15",1.00073431046287,3
"771",13,"15",1.00086679934765,3
"772",14,"15",1.0010751091635,3
"773",15,"15",1.00119206097223,3
"774",16,"15",1.00129952103997,3
"775",17,"15",1.00138296926292,3
"776",18,"15",1.00146777344887,3
