"","days","id","value","cluster"
"61",61,"1",0.98279295834689,4
"62",62,"1",0.982836398637669,4
"63",63,"1",0.982887950186063,4
"64",64,"1",0.98290020719757,4
"65",65,"1",0.982878036426757,4
"66",66,"1",0.982861633661359,4
"67",67,"1",0.982934815230058,4
"68",68,"1",0.983027103316693,4
"69",69,"1",0.983123897657559,4
"70",70,"1",0.983186444466275,4
"71",71,"1",0.983270260794957,4
"72",72,"1",0.983360746379901,4
"73",73,"1",0.983417344933033,4
"74",74,"1",0.983515581275252,4
"75",75,"1",0.983627336380162,4
"76",76,"1",0.983724491221366,4
"77",77,"1",0.983809028550726,4
"78",78,"1",0.98388329162044,4
"79",79,"1",0.9839631424454,4
"80",80,"1",0.984023886752424,4
"81",81,"1",0.984123745346166,4
"82",82,"1",0.984226487942616,4
"83",83,"1",0.984307780768929,4
"84",84,"1",0.984389434095581,4
"85",85,"1",0.984454324156497,4
"86",86,"1",0.984523359971304,4
"87",87,"1",0.984579237523759,4
"88",88,"1",0.984647011587382,4
"89",89,"1",0.984723077158789,4
"90",90,"1",0.984794095725457,4
"91",1,"10",1,1
"92",2,"10",0.996663519822428,1
"93",3,"10",0.994606947672322,1
"94",4,"10",0.993040432822052,1
"95",5,"10",0.991241672255275,1
"96",6,"10",0.99017544105157,1
"97",7,"10",0.989145002061416,1
"98",8,"10",0.988301597570651,1
"99",9,"10",0.987544578798307,1
"100",10,"10",0.986697137591728,1
"101",11,"10",0.985965146457432,1
"102",12,"10",0.985120127280341,1
"103",13,"10",0.984079461943458,1
"104",14,"10",0.983093965056035,1
"105",15,"10",0.982035807283958,1
"106",16,"10",0.980793037041981,1
"107",17,"10",0.979759099564788,1
"108",18,"10",0.978205771319511,1
"109",19,"10",0.976441188279961,1
"110",20,"10",0.97531817394047,1
"111",21,"10",0.974363625207622,1
"112",22,"10",0.97333291710308,1
"113",23,"10",0.972456411542639,1
"114",24,"10",0.97147952631562,1
"115",25,"10",0.97051394389288,1
"116",26,"10",0.969326072985975,1
"117",27,"10",0.9681809912667,1
"118",28,"10",0.966959481061344,1
"119",29,"10",0.965599107831982,1
"120",30,"10",0.963964776156035,1
"121",31,"10",0.962488683740001,1
"122",32,"10",0.960859196123031,1
"123",33,"10",0.958854832164121,1
"124",34,"10",0.956479897693474,1
"125",35,"10",0.953352788509461,1
"126",36,"10",0.949709517930015,1
"127",37,"10",0.947829484818181,1
"128",38,"10",0.946022919934164,1
"129",39,"10",0.944051926159318,1
"130",40,"10",0.94172220290579,1
"131",41,"10",0.939170998511259,1
"132",42,"10",0.936303046482514,1
"133",43,"10",0.931013872308452,1
"134",44,"10",0.926632959192571,1
"135",45,"10",0.923642021888688,1
"136",46,"10",0.920184709351079,1
"137",47,"10",0.915755624759815,1
"138",48,"10",0.908584533673207,1
"139",49,"10",0.90624000912836,1
"140",50,"10",0.904552931032441,1
"141",51,"10",0.902440921318488,1
"142",52,"10",0.900298501678736,1
"143",53,"10",0.897254548840494,1
"144",54,"10",0.830393079239117,1
"145",55,"10",0.886692347355628,1
"146",56,"10",0.885089232948643,1
"147",57,"10",0.88374931241274,1
"148",58,"10",0.882605576265403,1
"149",59,"10",0.881657486277857,1
"150",60,"10",0.880646692637999,1
"151",61,"10",0.879419800144891,1
"152",62,"10",0.87825399661777,1
"153",63,"10",0.87728841419503,1
"154",64,"10",0.875994781333795,1
"155",65,"10",0.87491724732581,1
"156",66,"10",0.873947628187256,1
"157",67,"10",0.873044211188054,1
"158",68,"10",0.872110115148664,1
"159",69,"10",0.871491421171552,1
"160",70,"10",0.870578854283171,1
"161",71,"10",0.869568867986475,1
"162",72,"10",0.868539505453872,1
"163",73,"10",0.86788367369127,1
"164",74,"10",0.866978103776967,1
"165",75,"10",0.865908104971834,1
"166",76,"10",0.864714313548402,1
"167",77,"10",0.863495494486923,1
"168",78,"10",0.862036087162921,1
"169",79,"10",0.860482220688868,1
"170",80,"10",0.858464131896191,1
"171",81,"10",0.856722961808363,1
"172",82,"10",0.854950305337184,1
"173",83,"10",0.853101489494313,1
"174",84,"10",0.85112672811804,1
"175",85,"10",0.849005299400521,1
"176",86,"10",0.84631684666831,1
"177",87,"10",0.843450240211502,1
"178",88,"10",0.83972435151506,1
"179",89,"10",0.835188966740691,1
"180",90,"10",0.831408447823564,1
"181",1,"12",1,3
"182",2,"12",0.999905539859906,3
"183",3,"12",0.999831621853665,3
"184",4,"12",0.999696582580304,3
"185",5,"12",0.999542179820115,3
"186",6,"12",0.999381041934072,3
"187",7,"12",0.999207107308908,3
"188",8,"12",0.999003706508135,3
"189",9,"12",0.998607512729809,3
"190",10,"12",0.997585120625262,3
"191",11,"12",0.994678913819518,3
"192",12,"12",0.99407746708081,3
"193",13,"12",0.993861774675354,3
"194",14,"12",0.993701478680043,3
"195",15,"12",0.99347282115732,3
"196",16,"12",0.993267568196938,3
"197",17,"12",0.99306349388358,3
"198",18,"12",0.992902019241244,3
"199",19,"12",0.992700638978228,3
"200",20,"12",0.992379205096874,3
"201",21,"12",0.991989241309962,3
"202",22,"12",0.991407158058081,3
"203",23,"12",0.99062756724055,3
"204",24,"12",0.989746612778925,3
"205",25,"12",0.989493877181276,3
"206",26,"12",0.989215884861677,3
"207",27,"12",0.988997161649587,3
"208",28,"12",0.988934861735443,3
"209",29,"12",0.988860943729202,3
"210",30,"12",0.988787194101107,3
"211",31,"12",0.988722368514768,3
"212",32,"12",0.988646261592625,3
"213",33,"12",0.988507518000045,3
"214",34,"12",0.988332909862295,3
"215",35,"12",0.988166552253716,3
"216",36,"12",0.988032018114794,3
"217",37,"12",0.987889570202995,3
"218",38,"12",0.987811947877535,3
"219",39,"12",0.987642391084175,3
"220",40,"12",0.987473002668962,3
"221",41,"12",0.987346213924772,3
"222",42,"12",0.987211006273265,3
"223",43,"12",0.987025285177857,3
"224",44,"12",0.986839732460596,3
"225",45,"12",0.986654011365188,3
"226",46,"12",0.986468458647927,3
"227",47,"12",0.986282737552519,3
"228",48,"12",0.986097184835258,3
"229",49,"12",0.985938404243264,3
"230",50,"12",0.985794272550001,3
"231",51,"12",0.985701664569517,3
"232",52,"12",0.985582621220058,3
"233",53,"12",0.985466103542794,3
"234",54,"12",0.985339651554896,3
"235",55,"12",0.985201581474902,3
"236",56,"12",0.985049199252468,3
"237",57,"12",0.984838894947696,3
"238",58,"12",0.984560060737365,3
"239",59,"12",0.984339485365666,3
"240",60,"12",0.984096852456797,3
"241",61,"12",0.983809262582857,3
"242",62,"12",0.983561578329598,3
"243",63,"12",0.983265232792048,3
"244",64,"12",0.983043478773325,3
"245",65,"12",0.982851864442795,3
"246",66,"12",0.982798993704846,3
"247",67,"12",0.982735178387385,3
"248",68,"12",0.982612430718707,3
"249",69,"12",0.982491871965931,3
"250",70,"12",0.982397075069544,3
"251",71,"12",0.982293522509548,3
"252",72,"12",0.982190138327699,3
"253",73,"12",0.982086585767702,3
"254",74,"12",0.981983201585853,3
"255",75,"12",0.98179175563347,3
"256",76,"12",0.981651833393865,3
"257",77,"12",0.981587007807526,3
"258",78,"12",0.981306826572025,3
"259",79,"12",0.981322822495927,3
"260",80,"12",0.981338986797975,3
"261",81,"12",0.981270962026855,3
"262",82,"12",0.981129019249495,3
"263",83,"12",0.980987244850281,3
"264",84,"12",0.980845470451067,3
"265",85,"12",0.980578254332833,3
"266",86,"12",0.980380578389035,3
"267",87,"12",0.980216746452651,3
"268",88,"12",0.980068573683876,3
"269",89,"12",0.979938080620467,3
"270",90,"12",0.979784688129155,3
"271",1,"13",0.998911394853552,1
"272",2,"13",0.999543513465719,1
"273",3,"13",1,1
"274",4,"13",0.999664845004239,1
"275",5,"13",0.999336688744663,1
"276",6,"13",0.998464863418155,1
"277",7,"13",0.997843604913861,1
"278",8,"13",0.997558346080385,1
"279",9,"13",0.997273087246909,1
"280",10,"13",0.996393237507362,1
"281",11,"13",0.995792371872297,1
"282",12,"13",0.994635468714111,1
"283",13,"13",0.994208726808617,1
"284",14,"13",0.993080844272026,1
"285",15,"13",0.991953022069368,1
"286",16,"13",0.989880249813855,1
"287",17,"13",0.988485932630769,1
"288",18,"13",0.986697272864011,1
"289",19,"13",0.984908613097254,1
"290",20,"13",0.983119953330496,1
"291",21,"13",0.981331293563739,1
"292",22,"13",0.979542633796981,1
"293",23,"13",0.977754034364157,1
"294",24,"13",0.975814358764026,1
"295",25,"13",0.974539683769346,1
"296",26,"13",0.972619194359791,1
"297",27,"13",0.970686879499441,1
"298",28,"13",0.968951615263061,1
"299",29,"13",0.967610029937094,1
"300",30,"13",0.96575928655366,1
"301",31,"13",0.964757984607728,1
"302",32,"13",0.963308160206622,1
"303",33,"13",0.961006481010709,1
"304",34,"13",0.958947283890038,1
"305",35,"13",0.956949084375255,1
"306",36,"13",0.954282143551199,1
"307",37,"13",0.949921749906075,1
"308",38,"13",0.945465968313463,1
"309",39,"13",0.941972090608776,1
"310",40,"13",0.938591399361703,1
"311",41,"13",0.936012787415017,1
"312",42,"13",0.934282832564709,1
"313",43,"13",0.932554808400245,1
"314",44,"13",0.930409152754114,1
"315",45,"13",0.928777783549724,1
"316",46,"13",0.927661243792468,1
"317",47,"13",0.926544764369144,1
"318",48,"13",0.923193455747263,1
"319",49,"13",0.922699441506886,1
"320",50,"13",0.921866410899059,1
"321",51,"13",0.919842871132572,1
"322",52,"13",0.918754567655787,1
"323",53,"13",0.9175033625609,1
"324",54,"13",0.9158557031947,1
"325",55,"13",0.914208043828499,1
"326",56,"13",0.912768053858412,1
"327",57,"13",0.911328124222258,1
"328",58,"13",0.909841797791911,1
"329",59,"13",0.908355471361564,1
"330",60,"13",0.906869205265149,1
"331",61,"13",0.904288843634417,1
"332",62,"13",0.902063969534743,1
"333",63,"13",0.900496252629277,1
"334",64,"13",0.899503276766048,1
"335",65,"13",0.898279704612306,1
"336",66,"13",0.897260543822315,1
"337",67,"13",0.896136341655615,1
"338",68,"13",0.894516315230559,1
"339",69,"13",0.893035117184486,1
"340",70,"13",0.892071946283976,1
"341",71,"13",0.890960293575263,1
"342",72,"13",0.888661329406318,1
"343",73,"13",0.886362365237374,1
"344",74,"13",0.885246308151579,1
"345",75,"13",0.883856576347373,1
"346",76,"13",0.880589312893645,1
"347",77,"13",0.878617841311018,1
"348",78,"13",0.877488691761842,1
"349",79,"13",0.876359602546599,1
"350",80,"13",0.874031436754261,1
"351",81,"13",0.872313186686883,1
"352",82,"13",0.870299059013886,1
"353",83,"13",0.869137268807158,1
"354",84,"13",0.867975538934362,1
"355",85,"13",0.86665748384212,1
"356",86,"13",0.86524723850082,1
"357",87,"13",0.863758619381033,1
"358",88,"13",0.862111563354159,1
"359",89,"13",0.859508516164758,1
"360",90,"13",0.856950659090897,1
"361",1,"14",1,1
"362",2,"14",0.998537020195156,1
"363",3,"14",0.997085053487308,1
"364",4,"14",0.995328464516572,1
"365",5,"14",0.992681356522804,1
"366",6,"14",0.988211580976329,1
"367",7,"14",0.985464694323784,1
"368",8,"14",0.98453034317471,1
"369",9,"14",0.983755681932067,1
"370",10,"14",0.982547104667813,1
"371",11,"14",0.981322007758066,1
"372",12,"14",0.979254188666246,1
"373",13,"14",0.978100676886968,1
"374",14,"14",0.97742887797026,1
"375",15,"14",0.976627565032888,1
"376",16,"14",0.975695196241274,1
"377",17,"14",0.974745647018347,1
"378",18,"14",0.973611298027841,1
"379",19,"14",0.972615714059474,1
"380",20,"14",0.971349868690844,1
"381",21,"14",0.970143714307929,1
"382",22,"14",0.969008704531603,1
"383",23,"14",0.967675018485483,1
"384",24,"14",0.96639573713852,1
"385",25,"14",0.965491341613273,1
"386",26,"14",0.964861392465147,1
"387",27,"14",0.963803914891668,1
"388",28,"14",0.962905906962678,1
"389",29,"14",0.962043801729893,1
"390",30,"14",0.960943152816192,1
"391",31,"14",0.95940792709506,1
"392",32,"14",0.957027336048576,1
"393",33,"14",0.953222531298671,1
"394",34,"14",0.948378750978238,1
"395",35,"14",0.945654551305504,1
"396",36,"14",0.943859636757224,1
"397",37,"14",0.94267418699666,1
"398",38,"14",0.941159225373999,1
"399",39,"14",0.939508802658297,1
"400",40,"14",0.938309916919399,1
"401",41,"14",0.936990988423253,1
"402",42,"14",0.934247625961746,1
"403",43,"14",0.929199002037203,1
"404",44,"14",0.928370817143163,1
"405",45,"14",0.927383603128513,1
"406",46,"14",0.926612466076908,1
"407",47,"14",0.925889566390143,1
"408",48,"14",0.925118649600478,1
"409",49,"14",0.924097955770962,1
"410",50,"14",0.923499504080242,1
"411",51,"14",0.922431674195587,1
"412",52,"14",0.921346663879619,1
"413",53,"14",0.92031055171431,1
"414",54,"14",0.919394702568188,1
"415",55,"14",0.917624677619118,1
"416",56,"14",0.915878440959558,1
"417",57,"14",0.913573620020401,1
"418",58,"14",0.912664819256356,1
"419",59,"14",0.911168579898587,1
"420",60,"14",0.910170132525001,1
"421",61,"14",0.909450977291214,1
"422",62,"14",0.908622131611355,1
"423",63,"14",0.907511570910358,1
"424",64,"14",0.906326561673674,1
"425",65,"14",0.904581426323813,1
"426",66,"14",0.902488717632783,1
"427",67,"14",0.901104151078546,1
"428",68,"14",0.899995132211128,1
"429",69,"14",0.898930606255571,1
"430",70,"14",0.897687227604812,1
"431",71,"14",0.896328872221423,1
"432",72,"14",0.894026474163605,1
"433",73,"14",0.892156670555758,1
"434",74,"14",0.890683778963619,1
"435",75,"14",0.889518373039586,1
"436",76,"14",0.888748117035741,1
"437",77,"14",0.88796971134012,1
"438",78,"14",0.887152319281135,1
"439",79,"14",0.886312019980401,1
"440",80,"14",0.884943312285837,1
"441",81,"14",0.883761386716311,1
"442",82,"14",0.88247681908279,1
"443",83,"14",0.881551278411312,1
"444",84,"14",0.880258561086015,1
"445",85,"14",0.879406808164405,1
"446",86,"14",0.878564306244272,1
"447",87,"14",0.877409032369474,1
"448",88,"14",0.876089663349448,1
"449",89,"14",0.874803113358468,1
"450",90,"14",0.87341964811393,1
"451",1,"15",1,3
"452",2,"15",0.999945362468604,3
"453",3,"15",0.999889029874186,3
"454",4,"15",0.999828177111711,3
"455",5,"15",0.999729298435451,3
"456",6,"15",0.999657258257033,3
"457",7,"15",0.999561543698414,3
"458",8,"15",0.999479220137665,3
"459",9,"15",0.999399439171449,3
"460",10,"15",0.999333275211506,3
"461",11,"15",0.999206201986987,3
"462",12,"15",0.999062404140655,3
"463",13,"15",0.998855662954121,3
"464",14,"15",0.998712317124595,3
"465",15,"15",0.998627281463011,3
"466",16,"15",0.998578011631183,3
"467",17,"15",0.998498682681773,3
"468",18,"15",0.998395905360563,3
"469",19,"15",0.998306688543527,3
"470",20,"15",0.998176564205569,3
"471",21,"15",0.998030562777309,3
"472",22,"15",0.997935526243898,3
"473",23,"15",0.997839868187379,3
"474",24,"15",0.997733531233824,3
"475",25,"15",0.997583574658514,3
"476",26,"15",0.997406440572757,3
"477",27,"15",0.997106244911633,3
"478",28,"15",0.996822943378623,3
"479",29,"15",0.996701859376781,3
"480",30,"15",0.996578684797211,3
"481",31,"15",0.996446187371023,3
"482",32,"15",0.996313972455339,3
"483",33,"15",0.996154241016604,3
"484",34,"15",0.99591455910535,3
"485",35,"15",0.995718044799047,3
"486",36,"15",0.995652445860111,3
"487",37,"15",0.995582044242614,3
"488",38,"15",0.995499551175563,3
"489",39,"15",0.995448868791217,3
"490",40,"15",0.995345582951101,3
"491",41,"15",0.995203819180395,3
"492",42,"15",0.995027476124049,3
"493",43,"15",0.994934586670465,3
"494",44,"15",0.994842092731587,3
"495",45,"15",0.994731857133082,3
"496",46,"15",0.994583482616592,3
"497",47,"15",0.994452002228217,3
"498",48,"15",0.994323064434374,3
"499",49,"15",0.994139206598632,3
"500",50,"15",0.994017727082084,3
"501",51,"15",0.99395150662004,3
"502",52,"15",0.993859125685363,3
"503",53,"15",0.993720356525995,3
"504",54,"15",0.993586277040987,3
"505",55,"15",0.993486324824814,3
"506",56,"15",0.993423324982511,3
"507",57,"15",0.993351962829302,3
"508",58,"15",0.993277775571057,3
"509",59,"15",0.993188050235114,3
"510",60,"15",0.993080131222739,3
"511",61,"15",0.992948650834364,3
"512",62,"15",0.992771403744406,3
"513",63,"15",0.992590201507397,3
"514",64,"15",0.992509064490763,3
"515",65,"15",0.992405496140144,3
"516",66,"15",0.992306786970186,3
"517",67,"15",0.992156660888573,3
"518",68,"15",0.992066766046328,3
"519",69,"15",0.991915792433205,3
"520",70,"15",0.991751032307506,3
"521",71,"15",0.991683738305548,3
"522",72,"15",0.991624637108195,3
"523",73,"15",0.991500049976108,3
"524",74,"15",0.991408912087647,3
"525",75,"15",0.991337945449143,3
"526",76,"15",0.991215561898984,3
"527",77,"15",0.991099789094609,3
"528",78,"15",0.990971529325975,3
"529",79,"15",0.990909038002578,3
"530",80,"15",0.990822081269571,3
"531",81,"15",0.990687097750951,3
"532",82,"15",0.990534316070604,3
"533",83,"15",0.990390518224272,3
"534",84,"15",0.99020270524148,3
"535",85,"15",0.990143943056731,3
"536",86,"15",0.990128122468529,3
"537",87,"15",0.990054782741795,3
"538",88,"15",0.989994947017133,3
"539",89,"15",0.989932512195837,3
"540",90,"15",0.989862788603549,3
"541",1,"16",1,2
"542",2,"16",0.999592302153028,2
"543",3,"16",0.99918300549097,2
"544",4,"16",0.998806644419688,2
"545",5,"16",0.998430283348405,2
"546",6,"16",0.998157205731688,2
"547",7,"16",0.997765496035578,2
"548",8,"16",0.997344368141883,2
"549",9,"16",0.996825073001897,2
"550",10,"16",0.996355341129582,2
"551",11,"16",0.995938370155111,2
"552",12,"16",0.995390616106591,2
"553",13,"16",0.994846059688244,2
"554",14,"16",0.994215806781278,2
"555",15,"16",0.993484508760867,2
"556",16,"16",0.992564550560289,2
"557",17,"16",0.990921608177747,2
"558",18,"16",0.990203420441043,2
"559",19,"16",0.989544388862526,2
"560",20,"16",0.988971373535645,2
"561",21,"16",0.988386846740144,2
"562",22,"16",0.987686565732404,2
"563",23,"16",0.986960064157252,2
"564",24,"16",0.986223330165548,2
"565",25,"16",0.985085613350234,2
"566",26,"16",0.984593498066713,2
"567",27,"16",0.984103301361295,2
"568",28,"16",0.983697841855444,2
"569",29,"16",0.983190058184079,2
"570",30,"16",0.982497131725735,2
"571",31,"16",0.981864640477649,2
"572",32,"16",0.981429123248178,2
"573",33,"16",0.980963548295088,2
"574",34,"16",0.980582710541563,2
"575",35,"16",0.980264866102434,2
"576",36,"16",0.979923039437012,2
"577",37,"16",0.97930046084246,2
"578",38,"16",0.978707620208511,2
"579",39,"16",0.978198877248094,2
"580",40,"16",0.977515863443285,2
"581",41,"16",0.976695351541066,2
"582",42,"16",0.976147917255564,2
"583",43,"16",0.9753302832205,2
"584",44,"16",0.97463575794707,2
"585",45,"16",0.973423216585724,2
"586",46,"16",0.972858834860308,2
"587",47,"16",0.972770900030569,2
"588",48,"16",0.97267145373221,2
"589",49,"16",0.972697674299623,2
"590",50,"16",0.972185413946016,2
"591",51,"16",0.971626148428876,2
"592",52,"16",0.971130835515183,2
"593",53,"16",0.970694039233643,2
"594",54,"16",0.970196168215812,2
"595",55,"16",0.969733471129876,2
"596",56,"16",0.969297953900405,2
"597",57,"16",0.968703194688353,2
"598",58,"16",0.96816503353035,2
"599",59,"16",0.96771097004588,2
"600",60,"16",0.967269377319081,2
"601",61,"16",0.966737931184441,2
"602",62,"16",0.966143171972388,2
"603",63,"16",0.965482221815768,2
"604",64,"16",0.9648036846932,2
"605",65,"16",0.963908028481931,2
"606",66,"16",0.963113417384108,2
"607",67,"16",0.962427525712144,2
"608",68,"16",0.961749628115611,2
"609",69,"16",0.961111381133215,2
"610",70,"16",0.96037464714151,2
"611",71,"16",0.95955317595024,2
"612",72,"16",0.958848738023276,2
"613",73,"16",0.958153253460795,2
"614",74,"16",0.957374950276851,2
"615",75,"16",0.956509351789202,2
"616",76,"16",0.955460529092679,2
"617",77,"16",0.953462969524026,2
"618",78,"16",0.951552385496061,2
"619",79,"16",0.950493969909021,2
"620",80,"16",0.950171329024633,2
"621",81,"16",0.949684010186371,2
"622",82,"16",0.949216516655176,2
"623",83,"16",0.948631670096658,2
"624",84,"16",0.948127403818482,2
"625",85,"16",0.947694764456166,2
"626",86,"16",0.947197213201352,2
"627",87,"16",0.946861142270241,2
"628",88,"16",0.946453444423269,2
"629",89,"16",0.946055659229832,2
"630",90,"16",0.94560063645631,2
"631",1,"17",1,3
"632",2,"17",0.999933658669504,3
"633",3,"17",0.999874880843901,3
"634",4,"17",0.999819266837338,3
"635",5,"17",0.999757275758023,3
"636",6,"17",0.999703935746395,3
"637",7,"17",0.999650645169439,3
"638",8,"17",0.999527157357533,3
"639",9,"17",0.999459036378827,3
"640",10,"17",0.999390964834794,3
"641",11,"17",0.999394128653834,3
"642",12,"17",0.999321855162638,3
"643",13,"17",0.99928314781407,3
"644",14,"17",0.999220019737287,3
"645",15,"17",0.999177753092299,3
"646",16,"17",0.999220316345322,3
"647",17,"17",0.999153678406792,3
"648",18,"17",0.999092132239529,3
"649",19,"17",0.999004286826495,3
"650",20,"17",0.99895356685251,3
"651",21,"17",0.99897393393758,3
"652",22,"17",0.998905565785512,3
"653",23,"17",0.998804669618938,3
"654",24,"17",0.998742381931588,3
"655",25,"17",0.99868014367891,3
"656",26,"17",0.998554727914776,3
"657",27,"17",0.998414728922254,3
"658",28,"17",0.998313190104938,3
"659",29,"17",0.998240620005708,3
"660",30,"17",0.998168049906477,3
"661",31,"17",0.998058997018941,3
"662",32,"17",0.997940502108957,3
"663",33,"17",0.997816668254344,3
"664",34,"17",0.99769283439973,3
"665",35,"17",0.997569049979789,3
"666",36,"17",0.997445216125175,3
"667",37,"17",0.997321382270561,3
"668",38,"17",0.99719759785062,3
"669",39,"17",0.997071934913124,3
"670",40,"17",0.996965205455195,3
"671",41,"17",0.996841223296564,3
"672",42,"17",0.99671897135147,3
"673",43,"17",0.996633301064027,3
"674",44,"17",0.996528845601033,3
"675",45,"17",0.9963895881286,3
"676",46,"17",0.996343712752519,3
"677",47,"17",0.996195013257638,3
"678",48,"17",0.995998905911828,3
"679",49,"17",0.995930092847708,3
"680",50,"17",0.995806209558421,3
"681",51,"17",0.995707439082765,3
"682",52,"17",0.995583012012082,3
"683",53,"17",0.995474453471271,3
"684",54,"17",0.995362632242074,3
"685",55,"17",0.995237661389993,3
"686",56,"17",0.995095487271882,3
"687",57,"17",0.995049166983749,3
"688",58,"17",0.994931215855163,3
"689",59,"17",0.994820630492779,3
"690",60,"17",0.994750037780448,3
"691",61,"17",0.994622100848017,3
"692",62,"17",0.994532871264154,3
"693",63,"17",0.99444364168029,3
"694",64,"17",0.9943544615311,3
"695",65,"17",0.994222421520851,3
"696",66,"17",0.994090381510602,3
"697",67,"17",0.993994873723331,3
"698",68,"17",0.993915135596588,3
"699",69,"17",0.993829069831764,3
"700",70,"17",0.993743004066941,3
"701",71,"17",0.993637856518533,3
"702",72,"17",0.993532758404796,3
"703",73,"17",0.993428401811148,3
"704",74,"17",0.993324094652172,3
"705",75,"17",0.993219787493196,3
"706",76,"17",0.992979881027551,3
"707",77,"17",0.992931830525881,3
"708",78,"17",0.992819366645942,3
"709",79,"17",0.992732954838411,3
"710",80,"17",0.992610257981265,3
"711",81,"17",0.992504368912769,3
"712",82,"17",0.992399864015103,3
"713",83,"17",0.992266044356644,3
"714",84,"17",0.992148587574783,3
"715",85,"17",0.992038447124452,3
"716",86,"17",0.991940121560848,3
"717",87,"17",0.991762848825262,3
"718",88,"17",0.991585576089675,3
"719",89,"17",0.991492144558649,3
"720",90,"17",0.991393670691028,3
"721",1,"18",1,2
"722",2,"18",0.999674241974723,2
"723",3,"18",0.998925018295457,2
"724",4,"18",0.99813208330861,2
"725",5,"18",0.997487292074606,2
"726",6,"18",0.996898475048953,2
"727",7,"18",0.9959192230859,2
"728",8,"18",0.995026404794399,2
"729",9,"18",0.994358472279911,2
"730",10,"18",0.993518463577207,2
"731",11,"18",0.992424494155343,2
"732",12,"18",0.991207500148342,2
"733",13,"18",0.990034217448921,2
"734",14,"18",0.988088174212306,2
"735",15,"18",0.985827251330129,2
"736",16,"18",0.984476354358275,2
"737",17,"18",0.983786862873079,2
"738",18,"18",0.98293874483277,2
"739",19,"18",0.982176071520402,2
"740",20,"18",0.981406080025317,2
"741",21,"18",0.98058664134971,2
"742",22,"18",0.979755730928222,2
"743",23,"18",0.979020550248225,2
"744",24,"18",0.97829703910283,2
"745",25,"18",0.977519333847584,2
"746",26,"18",0.976593287050772,2
"747",27,"18",0.975649241480251,2
"748",28,"18",0.974847010423466,2
"749",29,"18",0.97385806681303,2
"750",30,"18",0.972915801341008,2
"751",31,"18",0.971838248383077,2
"752",32,"18",0.970484186791669,2
"753",33,"18",0.969682153523606,2
"754",34,"18",0.968600644791234,2
"755",35,"18",0.967741450582488,2
"756",36,"18",0.966672798117051,2
"757",37,"18",0.965758420854843,2
"758",38,"18",0.964391898573943,2
"759",39,"18",0.961795526019106,2
"760",40,"18",0.960418718724658,2
"761",41,"18",0.959759488913942,2
"762",42,"18",0.959060899147531,2
"763",43,"18",0.958324927312645,2
"764",44,"18",0.957661346150043,2
"765",45,"18",0.956896101584288,2
"766",46,"18",0.955973021618307,2
"767",47,"18",0.954884590280662,2
"768",48,"18",0.953982475919223,2
"769",49,"18",0.953168970905279,2
"770",50,"18",0.952441899562887,2
"771",51,"18",0.951732629205483,2
"772",52,"18",0.950829921477877,2
"773",53,"18",0.949784014715481,2
"774",54,"18",0.948530232006171,2
"775",55,"18",0.947367036531577,2
"776",56,"18",0.946137581835084,2
"777",57,"18",0.944920983405526,2
"778",58,"18",0.943529539745644,2
