"","days","id","value","cluster"
"68",68,"1",0.983027103316693,3
"69",69,"1",0.983123897657559,3
"70",70,"1",0.983186444466275,3
"71",71,"1",0.983270260794957,3
"72",72,"1",0.983360746379901,3
"73",73,"1",0.983417344933033,3
"74",74,"1",0.983515581275252,3
"75",75,"1",0.983627336380162,3
"76",76,"1",0.983724491221366,3
"77",77,"1",0.983809028550726,3
"78",78,"1",0.98388329162044,3
"79",79,"1",0.9839631424454,3
"80",80,"1",0.984023886752424,3
"81",81,"1",0.984123745346166,3
"82",82,"1",0.984226487942616,3
"83",83,"1",0.984307780768929,3
"84",84,"1",0.984389434095581,3
"85",85,"1",0.984454324156497,3
"86",86,"1",0.984523359971304,3
"87",87,"1",0.984579237523759,3
"88",88,"1",0.984647011587382,3
"89",89,"1",0.984723077158789,3
"90",90,"1",0.984794095725457,3
"91",1,"4",0.998965999504733,5
"92",2,"4",0.998843049968834,5
"93",3,"4",0.998677858849647,5
"94",4,"4",0.998658880747011,5
"95",5,"4",0.998549909706065,5
"96",6,"4",0.998613782245046,5
"97",7,"4",0.998572356924237,5
"98",8,"4",0.998418389414137,5
"99",9,"4",0.998250035277844,5
"100",10,"4",0.998029032211656,5
"101",11,"4",1,5
"102",12,"4",0.999763283881091,5
"103",13,"4",0.999566156492414,5
"104",14,"4",0.99927719957485,5
"105",15,"4",0.999016505745621,5
"106",16,"4",0.998756015982011,5
"107",17,"4",0.998194019265223,5
"108",18,"4",0.996797700262092,5
"109",19,"4",0.995445357400016,5
"110",20,"4",0.994406051198636,5
"111",21,"4",0.994196577839963,5
"112",22,"4",0.994019142783592,5
"113",23,"4",0.993762326201138,5
"114",24,"4",0.993505509618684,5
"115",25,"4",0.99324869303623,5
"116",26,"4",0.992991876453776,5
"117",27,"4",0.99263986325971,5
"118",28,"4",0.992197653061714,5
"119",29,"4",0.991796970217337,5
"120",30,"4",0.991741260303146,5
"121",31,"4",0.991971956486272,5
"122",32,"4",0.991929510837364,5
"123",33,"4",0.991965936550489,5
"124",34,"4",0.992005219182291,5
"125",35,"4",0.991987261407753,5
"126",36,"4",0.992068377491603,5
"127",37,"4",0.992149595608263,5
"128",38,"4",0.992273055308211,5
"129",39,"4",0.992354171392061,5
"130",40,"4",0.992457326562844,5
"131",41,"4",0.992526300742319,5
"132",42,"4",0.992550788616689,5
"133",43,"4",0.992536504023307,5
"134",44,"4",0.992642312047146,5
"135",45,"4",0.992686186155393,5
"136",46,"4",0.992719040720172,5
"137",47,"4",0.9927451611195,5
"138",48,"4",0.992771281518828,5
"139",49,"4",0.992797503950965,5
"140",50,"4",0.992862294785236,5
"141",51,"4",0.992929840505373,5
"142",52,"4",0.992919739257195,5
"143",53,"4",0.993001569570714,5
"144",54,"4",0.992992284585016,5
"145",55,"4",0.992997692323939,5
"146",56,"4",0.992962082873293,5
"147",57,"4",0.992926473422647,5
"148",58,"4",0.992910862402736,5
"149",59,"4",0.992874028558371,5
"150",60,"4",0.99175391237157,5
"151",61,"4",0.991540561766123,5
"152",62,"4",0.991265889441941,5
"153",63,"4",0.991271807344913,5
"154",64,"4",0.991365575497188,5
"155",65,"4",0.991362004348842,5
"156",66,"4",0.991541582094221,5
"157",67,"4",0.991747892435787,5
"158",68,"4",0.99172136390522,5
"159",69,"4",0.991704630524401,5
"160",70,"4",0.99171360941167,5
"161",71,"4",0.991734628170504,5
"162",72,"4",0.99176993152272,5
"163",73,"4",0.991785236444201,5
"164",74,"4",0.991791460445604,5
"165",75,"4",0.991724833020756,5
"166",76,"4",0.991690856095068,5
"167",77,"4",0.991633717721538,5
"168",78,"4",0.991604842436344,5
"169",79,"4",0.991606168862872,5
"170",80,"4",0.99170534475407,5
"171",81,"4",0.991895942042915,5
"172",82,"4",0.991876759874659,5
"173",83,"4",0.991789623855026,5
"174",84,"4",0.991841150424013,5
"175",85,"4",0.991870127742017,5
"176",86,"4",0.991767890866523,5
"177",87,"4",0.991733913940835,5
"178",88,"4",0.991587904989904,5
"179",89,"4",0.991481280703586,5
"180",90,"4",0.991365065333139,5
"181",1,"5",1,4
"182",2,"5",0.997688535960001,4
"183",3,"5",0.993643171816813,4
"184",4,"5",0.988041526605398,4
"185",5,"5",0.981440623285735,4
"186",6,"5",0.971907193450087,4
"187",7,"5",0.964442360810716,4
"188",8,"5",0.957877706273698,4
"189",9,"5",0.950109592152864,4
"190",10,"5",0.944936890869415,4
"191",11,"5",0.937823671421701,4
"192",12,"5",0.931385887623941,4
"193",13,"5",0.925479752638307,4
"194",14,"5",0.919656989852757,4
"195",15,"5",0.913023462628713,4
"196",16,"5",0.905849828543258,4
"197",17,"5",0.895178186932555,4
"198",18,"5",0.884558501910311,4
"199",19,"5",0.873741865169028,4
"200",20,"5",0.861222743936183,4
"201",21,"5",0.857625656405039,4
"202",22,"5",0.853281843951407,4
"203",23,"5",0.848637166601822,4
"204",24,"5",0.84378345460565,4
"205",25,"5",0.839063863105264,4
"206",26,"5",0.83631137220975,4
"207",27,"5",0.831689652422506,4
"208",28,"5",0.826518159431812,4
"209",29,"5",0.821674113777679,4
"210",30,"5",0.8191052833809,4
"211",31,"5",0.815574651951272,4
"212",32,"5",0.813566469392736,4
"213",33,"5",0.811749197089464,4
"214",34,"5",0.809118743762189,4
"215",35,"5",0.805475741106361,4
"216",36,"5",0.802867037048672,4
"217",37,"5",0.800503616420215,4
"218",38,"5",0.797370513306928,4
"219",39,"5",0.793705761381514,4
"220",40,"5",0.789684563093423,4
"221",41,"5",0.786314634600188,4
"222",42,"5",0.783089701237533,4
"223",43,"5",0.781654249444789,4
"224",44,"5",0.780416957663838,4
"225",45,"5",0.779846643483556,4
"226",46,"5",0.779323452720713,4
"227",47,"5",0.778690307317179,4
"228",48,"5",0.777721256527802,4
"229",49,"5",0.776318428639438,4
"230",50,"5",0.774994139780139,4
"231",51,"5",0.773625144088911,4
"232",52,"5",0.772306896693386,4
"233",53,"5",0.771490090791118,4
"234",54,"5",0.770432834630637,4
"235",55,"5",0.769289789684563,4
"236",56,"5",0.767255024685421,4
"237",57,"5",0.765560998243142,4
"238",58,"5",0.764706735265474,4
"239",59,"5",0.764195627430179,4
"240",60,"5",0.763407820554026,4
"241",61,"5",0.762766217101209,4
"242",62,"5",0.762003784372908,4
"243",63,"5",0.760947736505182,4
"244",64,"5",0.760213094510243,4
"245",65,"5",0.759746693506876,4
"246",66,"5",0.758980635900311,4
"247",67,"5",0.757761468510682,4
"248",68,"5",0.757351857266793,4
"249",69,"5",0.756595466002267,4
"250",70,"5",0.755468128862006,4
"251",71,"5",0.754630781982905,4
"252",72,"5",0.753577150700689,4
"253",73,"5",0.751374433008625,4
"254",74,"5",0.750306302213351,4
"255",75,"5",0.749350542644276,4
"256",76,"5",0.748057669396603,4
"257",77,"5",0.746253688313634,4
"258",78,"5",0.745190390689379,4
"259",79,"5",0.744529454552485,4
"260",80,"5",0.743757355482145,4
"261",81,"5",0.742800387620316,4
"262",82,"5",0.742145492947195,4
"263",83,"5",0.741182483621592,4
"264",84,"5",0.739807446466589,4
"265",85,"5",0.738387702479658,4
"266",86,"5",0.737464566814964,4
"267",87,"5",0.736445976022639,4
"268",88,"5",0.735908285746737,4
"269",89,"5",0.735047981305294,4
"270",90,"5",0.732490025543309,4
"271",1,"6",1,7
"272",2,"6",0.999405208394669,7
"273",3,"6",0.998763410900872,7
"274",4,"6",0.998188175451861,7
"275",5,"6",0.99763086055337,7
"276",6,"6",0.99720666974445,7
"277",7,"6",0.99673241517535,7
"278",8,"6",0.996241662321644,7
"279",9,"6",0.995459771635296,7
"280",10,"6",0.994830205628361,7
"281",11,"6",0.994212373315219,7
"282",12,"6",0.993537579252212,7
"283",13,"6",0.993027696921961,7
"284",14,"6",0.992548819988639,7
"285",15,"6",0.991855963148521,7
"286",16,"6",0.991224761535786,7
"287",17,"6",0.990522873307112,7
"288",18,"6",0.989787135149681,7
"289",19,"6",0.988888831998252,7
"290",20,"6",0.988334077178406,7
"291",21,"6",0.987739001119892,7
"292",22,"6",0.987101897103612,7
"293",23,"6",0.986246901949272,7
"294",24,"6",0.985586259432112,7
"295",25,"6",0.984764403073573,7
"296",26,"6",0.984104258349483,7
"297",27,"6",0.983541681067109,7
"298",28,"6",0.982697495133717,7
"299",29,"6",0.981911337649626,7
"300",30,"6",0.981244437162443,7
"301",31,"6",0.980719336586909,7
"302",32,"6",0.98027871860668,7
"303",33,"6",0.979815131031936,7
"304",34,"6",0.979312644484439,7
"305",35,"6",0.978892862699853,7
"306",36,"6",0.978431052957502,7
"307",37,"6",0.97782367429883,7
"308",38,"6",0.977300067102506,7
"309",39,"6",0.976631815462704,7
"310",40,"6",0.976101808069766,7
"311",41,"6",0.975616957619605,7
"312",42,"6",0.975101955132062,7
"313",43,"6",0.974424316537226,7
"314",44,"6",0.973774625467606,7
"315",45,"6",0.973095564606856,7
"316",46,"6",0.972459953969786,7
"317",47,"6",0.971836077026508,7
"318",48,"6",0.971132055398964,7
"319",49,"6",0.970623381994739,7
"320",50,"6",0.970163776764556,7
"321",51,"6",0.969655245586922,7
"322",52,"6",0.969122535888747,7
"323",53,"6",0.968585132713055,7
"324",54,"6",0.968094024292871,7
"325",55,"6",0.967664144420294,7
"326",56,"6",0.96721349946537,7
"327",57,"6",0.966767476874667,7
"328",58,"6",0.966360922163084,7
"329",59,"6",0.965863769112765,7
"330",60,"6",0.965380483155109,7
"331",61,"6",0.964877712154429,7
"332",62,"6",0.964490855825758,7
"333",63,"6",0.964088496798622,7
"334",64,"6",0.963761588978236,7
"335",65,"6",0.963357807685185,7
"336",66,"6",0.962970809129923,7
"337",67,"6",0.962564396644932,7
"338",68,"6",0.962203781122378,7
"339",69,"6",0.961844587865739,7
"340",70,"6",0.961464131733682,7
"341",71,"6",0.960971245481106,7
"342",72,"6",0.960531836426904,7
"343",73,"6",0.96011418804119,7
"344",74,"6",0.959659347401819,7
"345",75,"6",0.959282589161139,7
"346",76,"6",0.9588869147838,7
"347",77,"6",0.958427167327025,7
"348",78,"6",0.957967348756954,7
"349",79,"6",0.9575487047851,7
"350",80,"6",0.957057311911733,7
"351",81,"6",0.956472902847575,7
"352",82,"6",0.955985563432064,7
"353",83,"6",0.955600982728856,7
"354",84,"6",0.955133341696257,7
"355",85,"6",0.954905636923388,7
"356",86,"6",0.954335094951895,7
"357",87,"6",0.953795487264035,7
"358",88,"6",0.953363473992588,7
"359",89,"6",0.952895050713736,7
"360",90,"6",0.952483446958157,7
"361",1,"8",0.998974759113756,2
"362",2,"8",1,2
"363",3,"8",0.997790741984068,2
"364",4,"8",0.994254568219347,2
"365",5,"8",0.991278647770782,2
"366",6,"8",0.990625396940609,2
"367",7,"8",0.99013092235388,2
"368",8,"8",0.989529840860839,2
"369",9,"8",0.9889242229037,2
"370",10,"8",0.988379847211889,2
"371",11,"8",0.987742474006061,2
"372",12,"8",0.987034785606707,2
"373",13,"8",0.986295341958664,2
"374",14,"8",0.985227004663485,2
"375",15,"8",0.984226714329783,2
"376",16,"8",0.983446442504854,2
"377",17,"8",0.982820410459272,2
"378",18,"8",0.982096844435573,2
"379",19,"8",0.981631856865485,2
"380",20,"8",0.980710954653505,2
"381",21,"8",0.979835417082509,2
"382",22,"8",0.978630985864378,2
"383",23,"8",0.977694206028053,2
"384",24,"8",0.976882178954436,2
"385",25,"8",0.975940862654013,2
"386",26,"8",0.974609410441126,2
"387",27,"8",0.973346005189715,2
"388",28,"8",0.972343446623963,2
"389",29,"8",0.971472445517066,2
"390",30,"8",0.970880436952222,2
"391",31,"8",0.970222649657951,2
"392",32,"8",0.969272260429331,2
"393",33,"8",0.968537353245386,2
"394",34,"8",0.967219510424794,2
"395",35,"8",0.965858571195268,2
"396",36,"8",0.964717650474514,2
"397",37,"8",0.963592607378105,2
"398",38,"8",0.962508392458582,2
"399",39,"8",0.961022700466349,2
"400",40,"8",0.959575568418952,2
"401",41,"8",0.958039975321635,2
"402",42,"8",0.956028053493985,2
"403",43,"8",0.953088424758206,2
"404",44,"8",0.950064871436607,2
"405",45,"8",0.947787566459199,2
"406",46,"8",0.945775644631548,2
"407",47,"8",0.944029105953656,2
"408",48,"8",0.942738481917654,2
"409",49,"8",0.94157034241231,2
"410",50,"8",0.939685441579415,2
"411",51,"8",0.938043241575786,2
"412",52,"8",0.937471647099385,2
"413",53,"8",0.936972636048558,2
"414",54,"8",0.936317116986336,2
"415",55,"8",0.935650256763868,2
"416",56,"8",0.935162586873287,2
"417",57,"8",0.934452630241884,2
"418",58,"8",0.933812988804007,2
"419",59,"8",0.93325727195195,2
"420",60,"8",0.932529169464153,2
"421",61,"8",0.931433613384384,2
"422",62,"8",0.929033823876318,2
"423",63,"8",0.92439528933568,2
"424",64,"8",0.922601117784754,2
"425",65,"8",0.921648460324085,2
"426",66,"8",0.920738899272351,2
"427",67,"8",0.920031210872997,2
"428",68,"8",0.919421056451759,2
"429",69,"8",0.918704295124208,2
"430",70,"8",0.917985265564608,2
"431",71,"8",0.917379647607469,2
"432",72,"8",0.916762688490083,2
"433",73,"8",0.916154802300895,2
"434",74,"8",0.915404017492606,2
"435",75,"8",0.914680451468907,2
"436",76,"8",0.914090711136112,2
"437",77,"8",0.913489629643071,2
"438",78,"8",0.912847719973144,2
"439",79,"8",0.912192200910922,2
"440",80,"8",0.911586582953782,2
"441",81,"8",0.910944673283856,2
"442",82,"8",0.91044339400098,2
"443",83,"8",0.90998294289499,2
"444",84,"8",0.909313814440473,2
"445",85,"8",0.908715001179481,2
"446",86,"8",0.907955143442995,2
"447",87,"8",0.907059191783556,2
"448",88,"8",0.906290261118873,2
"449",89,"8",0.905020051171315,2
"450",90,"8",0.903520749786786,2
"451",1,"9",1,5
"452",2,"9",0.999778272989437,5
"453",3,"9",0.999586139701119,5
"454",4,"9",0.999434669542604,5
"455",5,"9",0.99937503028556,5
"456",6,"9",0.999410836430414,5
"457",7,"9",0.999431958667284,5
"458",8,"9",0.999496229003,5
"459",9,"9",0.999549429931158,5
"460",10,"9",0.999440769012075,5
"461",11,"9",0.999349502876295,5
"462",12,"9",0.999287265697069,5
"463",13,"9",0.999105411144341,5
"464",14,"9",0.999158612072499,5
"465",15,"9",0.999085870251408,5
"466",16,"9",0.999030975026174,5
"467",17,"9",0.998895318307027,5
"468",18,"9",0.998825739173809,5
"469",19,"9",0.9988984809949,5
"470",20,"9",0.998838164019026,5
"471",21,"9",0.998777169324322,5
"472",22,"9",0.998722725911642,5
"473",23,"9",0.998654954028637,5
"474",24,"9",0.998525509732099,5
"475",25,"9",0.998446781394675,5
"476",26,"9",0.998297570298927,5
"477",27,"9",0.998264926841947,5
"478",28,"9",0.998294746470469,5
"479",29,"9",0.998179195409946,5
"480",30,"9",0.998051558363621,5
"481",31,"9",0.99791680526958,5
"482",32,"9",0.997765335111065,5
"483",33,"9",0.997611267030368,5
"484",34,"9",0.997404788693481,5
"485",35,"9",0.997270035599441,5
"486",36,"9",0.997263145458002,5
"487",37,"9",0.997153129101258,5
"488",38,"9",0.997020973929399,5
"489",39,"9",0.9968397970955,5
"490",40,"9",0.996567128219546,5
"491",41,"9",0.99625639413597,5
"492",42,"9",0.996177101032855,5
"493",43,"9",0.996373639493568,5
"494",44,"9",0.996544198732462,5
"495",45,"9",0.996548716857996,5
"496",46,"9",0.996679742498471,5
"497",47,"9",0.996824548421824,5
"498",48,"9",0.996718937237476,5
"499",49,"9",0.996638853462392,5
"500",50,"9",0.996552896124115,5
"501",51,"9",0.996446607220936,5
"502",52,"9",0.996329700722753,5
"503",53,"9",0.996215843959306,5
"504",54,"9",0.99622510611665,5
"505",55,"9",0.996144118716459,5
"506",56,"9",0.996049012173976,5
"507",57,"9",0.996118930166609,5
"508",58,"9",0.99620533931744,5
"509",59,"9",0.995989598823209,5
"510",60,"9",0.995675927958036,5
"511",61,"9",0.995562974819696,5
"512",62,"9",0.995335261292801,5
"513",63,"9",0.995139626457194,5
"514",64,"9",0.994952350153825,5
"515",65,"9",0.994785970181049,5
"516",66,"9",0.994556562357079,5
"517",67,"9",0.994350309926469,5
"518",68,"9",0.994216234551258,5
"519",69,"9",0.993980388398402,5
"520",70,"9",0.99371845007059,5
"521",71,"9",0.993446571866604,5
"522",72,"9",0.993212194104547,5
"523",73,"9",0.992926083805129,5
"524",74,"9",0.992630146582676,5
"525",75,"9",0.992055441014798,5
"526",76,"9",0.990544240976936,5
"527",77,"9",0.989608537178921,5
"528",78,"9",0.989089517508245,5
"529",79,"9",0.988619858359024,5
"530",80,"9",0.987846355267666,5
"531",81,"9",0.986641710047261,5
"532",82,"9",0.98274222885232,5
"533",83,"9",0.972453440433993,5
"534",84,"9",0.968514877453187,5
"535",85,"9",0.965979644263127,5
"536",86,"9",0.960152504809262,5
"537",87,"9",0.95341157446622,5
"538",88,"9",0.945573304384197,5
"539",89,"9",0.935570513312149,5
"540",90,"9",0.926509186648171,5
"541",1,"10",1,1
"542",2,"10",0.996663519822428,1
"543",3,"10",0.994606947672322,1
"544",4,"10",0.993040432822052,1
"545",5,"10",0.991241672255275,1
"546",6,"10",0.99017544105157,1
"547",7,"10",0.989145002061416,1
"548",8,"10",0.988301597570651,1
"549",9,"10",0.987544578798307,1
"550",10,"10",0.986697137591728,1
"551",11,"10",0.985965146457432,1
"552",12,"10",0.985120127280341,1
"553",13,"10",0.984079461943458,1
"554",14,"10",0.983093965056035,1
"555",15,"10",0.982035807283958,1
"556",16,"10",0.980793037041981,1
"557",17,"10",0.979759099564788,1
"558",18,"10",0.978205771319511,1
"559",19,"10",0.976441188279961,1
"560",20,"10",0.97531817394047,1
"561",21,"10",0.974363625207622,1
"562",22,"10",0.97333291710308,1
"563",23,"10",0.972456411542639,1
"564",24,"10",0.97147952631562,1
"565",25,"10",0.97051394389288,1
"566",26,"10",0.969326072985975,1
"567",27,"10",0.9681809912667,1
"568",28,"10",0.966959481061344,1
"569",29,"10",0.965599107831982,1
"570",30,"10",0.963964776156035,1
"571",31,"10",0.962488683740001,1
"572",32,"10",0.960859196123031,1
"573",33,"10",0.958854832164121,1
"574",34,"10",0.956479897693474,1
"575",35,"10",0.953352788509461,1
"576",36,"10",0.949709517930015,1
"577",37,"10",0.947829484818181,1
"578",38,"10",0.946022919934164,1
"579",39,"10",0.944051926159318,1
"580",40,"10",0.94172220290579,1
"581",41,"10",0.939170998511259,1
"582",42,"10",0.936303046482514,1
"583",43,"10",0.931013872308452,1
"584",44,"10",0.926632959192571,1
"585",45,"10",0.923642021888688,1
"586",46,"10",0.920184709351079,1
"587",47,"10",0.915755624759815,1
"588",48,"10",0.908584533673207,1
"589",49,"10",0.90624000912836,1
"590",50,"10",0.904552931032441,1
"591",51,"10",0.902440921318488,1
"592",52,"10",0.900298501678736,1
"593",53,"10",0.897254548840494,1
"594",54,"10",0.830393079239117,1
"595",55,"10",0.886692347355628,1
"596",56,"10",0.885089232948643,1
"597",57,"10",0.88374931241274,1
"598",58,"10",0.882605576265403,1
"599",59,"10",0.881657486277857,1
"600",60,"10",0.880646692637999,1
"601",61,"10",0.879419800144891,1
"602",62,"10",0.87825399661777,1
"603",63,"10",0.87728841419503,1
"604",64,"10",0.875994781333795,1
"605",65,"10",0.87491724732581,1
"606",66,"10",0.873947628187256,1
"607",67,"10",0.873044211188054,1
"608",68,"10",0.872110115148664,1
"609",69,"10",0.871491421171552,1
"610",70,"10",0.870578854283171,1
"611",71,"10",0.869568867986475,1
"612",72,"10",0.868539505453872,1
"613",73,"10",0.86788367369127,1
"614",74,"10",0.866978103776967,1
"615",75,"10",0.865908104971834,1
"616",76,"10",0.864714313548402,1
"617",77,"10",0.863495494486923,1
"618",78,"10",0.862036087162921,1
"619",79,"10",0.860482220688868,1
"620",80,"10",0.858464131896191,1
"621",81,"10",0.856722961808363,1
"622",82,"10",0.854950305337184,1
"623",83,"10",0.853101489494313,1
"624",84,"10",0.85112672811804,1
"625",85,"10",0.849005299400521,1
"626",86,"10",0.84631684666831,1
"627",87,"10",0.843450240211502,1
"628",88,"10",0.83972435151506,1
"629",89,"10",0.835188966740691,1
"630",90,"10",0.831408447823564,1
"631",1,"12",1,5
"632",2,"12",0.999905539859906,5
"633",3,"12",0.999831621853665,5
"634",4,"12",0.999696582580304,5
"635",5,"12",0.999542179820115,5
"636",6,"12",0.999381041934072,5
"637",7,"12",0.999207107308908,5
"638",8,"12",0.999003706508135,5
"639",9,"12",0.998607512729809,5
"640",10,"12",0.997585120625262,5
"641",11,"12",0.994678913819518,5
"642",12,"12",0.99407746708081,5
"643",13,"12",0.993861774675354,5
"644",14,"12",0.993701478680043,5
"645",15,"12",0.99347282115732,5
"646",16,"12",0.993267568196938,5
"647",17,"12",0.99306349388358,5
"648",18,"12",0.992902019241244,5
"649",19,"12",0.992700638978228,5
"650",20,"12",0.992379205096874,5
"651",21,"12",0.991989241309962,5
"652",22,"12",0.991407158058081,5
"653",23,"12",0.99062756724055,5
"654",24,"12",0.989746612778925,5
"655",25,"12",0.989493877181276,5
"656",26,"12",0.989215884861677,5
"657",27,"12",0.988997161649587,5
"658",28,"12",0.988934861735443,5
"659",29,"12",0.988860943729202,5
"660",30,"12",0.988787194101107,5
"661",31,"12",0.988722368514768,5
"662",32,"12",0.988646261592625,5
"663",33,"12",0.988507518000045,5
"664",34,"12",0.988332909862295,5
"665",35,"12",0.988166552253716,5
"666",36,"12",0.988032018114794,5
"667",37,"12",0.987889570202995,5
"668",38,"12",0.987811947877535,5
"669",39,"12",0.987642391084175,5
"670",40,"12",0.987473002668962,5
"671",41,"12",0.987346213924772,5
"672",42,"12",0.987211006273265,5
"673",43,"12",0.987025285177857,5
"674",44,"12",0.986839732460596,5
"675",45,"12",0.986654011365188,5
"676",46,"12",0.986468458647927,5
"677",47,"12",0.986282737552519,5
"678",48,"12",0.986097184835258,5
"679",49,"12",0.985938404243264,5
"680",50,"12",0.985794272550001,5
"681",51,"12",0.985701664569517,5
"682",52,"12",0.985582621220058,5
"683",53,"12",0.985466103542794,5
"684",54,"12",0.985339651554896,5
"685",55,"12",0.985201581474902,5
"686",56,"12",0.985049199252468,5
"687",57,"12",0.984838894947696,5
"688",58,"12",0.984560060737365,5
"689",59,"12",0.984339485365666,5
"690",60,"12",0.984096852456797,5
"691",61,"12",0.983809262582857,5
"692",62,"12",0.983561578329598,5
"693",63,"12",0.983265232792048,5
"694",64,"12",0.983043478773325,5
"695",65,"12",0.982851864442795,5
"696",66,"12",0.982798993704846,5
"697",67,"12",0.982735178387385,5
"698",68,"12",0.982612430718707,5
"699",69,"12",0.982491871965931,5
"700",70,"12",0.982397075069544,5
"701",71,"12",0.982293522509548,5
"702",72,"12",0.982190138327699,5
"703",73,"12",0.982086585767702,5
"704",74,"12",0.981983201585853,5
"705",75,"12",0.98179175563347,5
"706",76,"12",0.981651833393865,5
"707",77,"12",0.981587007807526,5
"708",78,"12",0.981306826572025,5
"709",79,"12",0.981322822495927,5
"710",80,"12",0.981338986797975,5
"711",81,"12",0.981270962026855,5
"712",82,"12",0.981129019249495,5
"713",83,"12",0.980987244850281,5
"714",84,"12",0.980845470451067,5
"715",85,"12",0.980578254332833,5
"716",86,"12",0.980380578389035,5
"717",87,"12",0.980216746452651,5
"718",88,"12",0.980068573683876,5
"719",89,"12",0.979938080620467,5
"720",90,"12",0.979784688129155,5
"721",1,"13",0.998911394853552,2
"722",2,"13",0.999543513465719,2
"723",3,"13",1,2
"724",4,"13",0.999664845004239,2
"725",5,"13",0.999336688744663,2
"726",6,"13",0.998464863418155,2
"727",7,"13",0.997843604913861,2
"728",8,"13",0.997558346080385,2
"729",9,"13",0.997273087246909,2
"730",10,"13",0.996393237507362,2
"731",11,"13",0.995792371872297,2
"732",12,"13",0.994635468714111,2
"733",13,"13",0.994208726808617,2
"734",14,"13",0.993080844272026,2
"735",15,"13",0.991953022069368,2
"736",16,"13",0.989880249813855,2
"737",17,"13",0.988485932630769,2
"738",18,"13",0.986697272864011,2
"739",19,"13",0.984908613097254,2
"740",20,"13",0.983119953330496,2
"741",21,"13",0.981331293563739,2
"742",22,"13",0.979542633796981,2
"743",23,"13",0.977754034364157,2
"744",24,"13",0.975814358764026,2
"745",25,"13",0.974539683769346,2
"746",26,"13",0.972619194359791,2
"747",27,"13",0.970686879499441,2
"748",28,"13",0.968951615263061,2
"749",29,"13",0.967610029937094,2
"750",30,"13",0.96575928655366,2
"751",31,"13",0.964757984607728,2
"752",32,"13",0.963308160206622,2
"753",33,"13",0.961006481010709,2
"754",34,"13",0.958947283890038,2
"755",35,"13",0.956949084375255,2
"756",36,"13",0.954282143551199,2
"757",37,"13",0.949921749906075,2
"758",38,"13",0.945465968313463,2
"759",39,"13",0.941972090608776,2
"760",40,"13",0.938591399361703,2
"761",41,"13",0.936012787415017,2
"762",42,"13",0.934282832564709,2
"763",43,"13",0.932554808400245,2
"764",44,"13",0.930409152754114,2
"765",45,"13",0.928777783549724,2
"766",46,"13",0.927661243792468,2
"767",47,"13",0.926544764369144,2
"768",48,"13",0.923193455747263,2
"769",49,"13",0.922699441506886,2
"770",50,"13",0.921866410899059,2
"771",51,"13",0.919842871132572,2
"772",52,"13",0.918754567655787,2
"773",53,"13",0.9175033625609,2
"774",54,"13",0.9158557031947,2
"775",55,"13",0.914208043828499,2
"776",56,"13",0.912768053858412,2
"777",57,"13",0.911328124222258,2
"778",58,"13",0.909841797791911,2
"779",59,"13",0.908355471361564,2
